gene_id,gene_name,OG,in_orthogroup
YFR027W,ECO1,OG0003786,TRUE
YFR028C,CDC14,OG0003416,TRUE
YNCF0012C,SUP6,NA,FALSE
YFR029W,PTR3,OG0000782,TRUE
YFR030W,MET10,OG0002549,TRUE
YFR031C,SMC2,OG0001509,TRUE
YFR031C-A,RPL2A,OG0000584,TRUE
YNCF0013W,RUF23,NA,FALSE
YFR032C,RRT5,OG0000156,TRUE
YFR032C-A,RPL29,OG0002999,TRUE
YFR032C-B,MIN10,NA,FALSE
YFR033C,QCR6,OG0001044,TRUE
YFR034C,PHO4,OG0003332,TRUE
YFR035C,NA,NA,FALSE
YFR035W-A,NA,OG0003661,TRUE
YNCF0014C,NA,NA,FALSE
YFR036W,CDC26,OG0004366,TRUE
YFR037C,RSC8,OG0000604,TRUE
YFR038W,IRC5,OG0003764,TRUE
YFR039C,OSW7,OG0000355,TRUE
YFR040W,SAP155,OG0000134,TRUE
YFR041C,ERJ5,OG0002188,TRUE
YFR042W,KEG1,OG0003831,TRUE
YFR043C,IRC6,OG0002841,TRUE
YFR044C,DUG1,OG0002037,TRUE
YFR045W,MRX20,OG0003305,TRUE
YFR046C,CNN1,OG0004240,TRUE
YFR047C,BNA6,OG0004145,TRUE
YFR048W,RMD8,OG0001278,TRUE
YFR049W,KGD4,OG0002975,TRUE
YFR050C,PRE4,OG0001525,TRUE
YFR051C,RET2,OG0001227,TRUE
YFR052W,RPN12,OG0001945,TRUE
YFR053C,HXK1,OG0000506,TRUE
YFR054C,NA,NA,FALSE
YFR055W,IRC7,NA,FALSE
YFR057W,NA,OG0000095,TRUE
YGL263W,COS12,OG0000478,TRUE
YGL262W,NA,OG0003831,TRUE
YGL261C,PAU11,OG0000002,TRUE
YGL260W,NA,OG0003464,TRUE
YGL259W,YPS5,OG0000008,TRUE
YGL258W-A,NA,OG0000008,TRUE
YGL258W,VEL1,NA,FALSE
YGL257C,MNT2,OG0000017,TRUE
YGL256W,ADH4,OG0004931,TRUE
YNCG0047C,SUT532,NA,FALSE
YGL255W,ZRT1,NA,FALSE
YGL254W,FZF1,OG0000298,TRUE
YGL253W,HXK2,OG0000506,TRUE
YGL252C,RTG2,OG0004070,TRUE
YGL251C,HFM1,OG0003831,TRUE
YGL250W,RMR1,OG0003831,TRUE
YGL249W,ZIP2,OG0004336,TRUE
YNCG0001C,RME3,NA,FALSE
YGL248W,PDE1,OG0001419,TRUE
YGL247W,BRR6,OG0000194,TRUE
YGL246C,RAI1,OG0001756,TRUE
YGL245W,GUS1,OG0000919,TRUE
YGL244W,RTF1,OG0002412,TRUE
YGL243W,TAD1,OG0002228,TRUE
YGL242C,ANK1,OG0001854,TRUE
YGL241W,KAP114,OG0002584,TRUE
YGL240W,DOC1,OG0001940,TRUE
YGL238W,CSE1,OG0000849,TRUE
YGL237C,HAP2,OG0002805,TRUE
YGL236C,MTO1,OG0002785,TRUE
YGL235W,NA,NA,FALSE
YGL234W,ADE57,OG0003288,TRUE
YGL233W,SEC15,OG0001351,TRUE
YGL232W,TAN1,OG0001195,TRUE
YGL231C,EMC4,OG0002462,TRUE
YGL230C,NA,NA,FALSE
YGL229C,SAP4,OG0000134,TRUE
YGL228W,SHE10,OG0000355,TRUE
YGL227W,VID30,OG0001683,TRUE
YGL226C-A,OST5,OG0004910,TRUE
YGL226W,MTC3,OG0004114,TRUE
YNCG0002C,NA,NA,FALSE
YGL225W,VRG4,OG0000836,TRUE
YGL224C,SDT1,OG0000510,TRUE
YGL223C,COG1,OG0004349,TRUE
YGL222C,EDC1,OG0004350,TRUE
YGL221C,NIF3,OG0002555,TRUE
YGL220W,BOL2,OG0001667,TRUE
YGL219C,MDM34,OG0001282,TRUE
YGL216W,KIP3,OG0001812,TRUE
YGL215W,CLG1,OG0003271,TRUE
YGL213C,SKI8,OG0002981,TRUE
YGL212W,VAM7,OG0003203,TRUE
YGL211W,NCS6,OG0003169,TRUE
YGL210W,YPT32,OG0000459,TRUE
YGL209W,MIG2,OG0000131,TRUE
YGL208W,SIP2,OG0000337,TRUE
YGL207W,SPT16,OG0001469,TRUE
YGL206C,CHC1,OG0003511,TRUE
YGL205W,POX1,OG0000133,TRUE
YNCG0003C,NA,NA,FALSE
YGL204C,NA,NA,FALSE
YGL203C,KEX1,OG0001060,TRUE
YNCG0004W,NA,NA,FALSE
YGL202W,ARO8,OG0000673,TRUE
YGL201C,MCM6,OG0001788,TRUE
YNCG0005W,NA,NA,FALSE
YGL200C,EMP24,OG0002797,TRUE
YGL198W,YIP4,OG0003827,TRUE
YGL197W,MDS3,OG0000507,TRUE
YGL196W,DSD1,OG0003831,TRUE
YGL195W,GCN1,OG0003020,TRUE
YGL194C-A,NA,NA,FALSE
YGL194C,HOS2,OG0001858,TRUE
YNCG0006C,RME2,NA,FALSE
YGL193C,NA,NA,FALSE
YGL192W,IME4,OG0002023,TRUE
YGL191W,COX13,OG0003163,TRUE
YGL190C,CDC55,OG0001828,TRUE
YGL189C,RPS26A,OG0001095,TRUE
YGL188C-A,NA,NA,FALSE
YGL187C,COX4,OG0003133,TRUE
YGL186C,TPN1,OG0000553,TRUE
YGL185C,NA,OG0000235,TRUE
YGL184C,STR3,OG0003753,TRUE
YGL183C,MND1,OG0003831,TRUE
YGL181W,GTS1,OG0003607,TRUE
YGL180W,ATG1,OG0002323,TRUE
YGL179C,TOS3,OG0000373,TRUE
YGL178W,MPT5,OG0000196,TRUE
YGL176C,NA,OG0004116,TRUE
YGL175C,SAE2,OG0001513,TRUE
YGL174W,BUD13,OG0003016,TRUE
YGL173C,XRN1,OG0001807,TRUE
YGL172W,NUP49,OG0001183,TRUE
YGL171W,ROK1,OG0003047,TRUE
YGL170C,SPO74,OG0004429,TRUE
YNCG0007C,NA,NA,FALSE
YGL169W,SUA5,OG0002374,TRUE
YGL168W,HUR1,NA,FALSE
YGL167C,PMR1,OG0000610,TRUE
YGL166W,CUP2,OG0000088,TRUE
YGL164C,YRB30,OG0003472,TRUE
YGL163C,RAD54,OG0002692,TRUE
YGL162W,SUT1,OG0000586,TRUE
YGL161C,YIP5,OG0003560,TRUE
YGL160W,AIM14,OG0001059,TRUE
YGL159W,NA,OG0003695,TRUE
YNCG0008W,NA,NA,FALSE
YGL158W,RCK1,OG0000294,TRUE
YGL157W,ARI1,OG0000007,TRUE
YGL156W,AMS1,OG0003814,TRUE
YGL155W,CDC43,OG0001128,TRUE
YGL154C,LYS5,OG0003290,TRUE
YGL153W,PEX14,OG0001340,TRUE
YGL151W,NUT1,OG0002118,TRUE
YGL150C,INO80,OG0001662,TRUE
YGL149W,NA,NA,FALSE
YGL148W,ARO2,OG0002151,TRUE
YGL147C,RPL9A,OG0000340,TRUE
YGL146C,RRT6,OG0004934,TRUE
YGL145W,TIP20,OG0004270,TRUE
YGL144C,ROG1,OG0002729,TRUE
YGL143C,MRF1,OG0002884,TRUE
YGL142C,GPI10,OG0001204,TRUE
YGL141W,HUL5,OG0003141,TRUE
YGL140C,NA,OG0003988,TRUE
YGL139W,FLC3,OG0000067,TRUE
YGL138C,NA,OG0000419,TRUE
YGL137W,SEC27,OG0000783,TRUE
YGL136C,MRM2,OG0001470,TRUE
YGL135W,RPL1B,OG0001042,TRUE
YGL134W,PCL10,OG0000484,TRUE
YGL133W,ITC1,OG0000886,TRUE
YGL131C,SNT2,OG0003808,TRUE
YGL130W,CEG1,OG0001303,TRUE
YGL129C,RSM23,OG0002306,TRUE
YGL128C,CWC23,OG0004355,TRUE
YGL127C,SOH1,OG0001573,TRUE
YGL126W,SCS3,OG0000315,TRUE
YGL125W,MET13,OG0001521,TRUE
YGL124C,MON1,OG0002619,TRUE
YGL123W,RPS2,OG0001378,TRUE
YGL122C,NAB2,OG0001970,TRUE
YGL121C,GPG1,OG0004900,TRUE
YGL120C,PRP43,OG0000152,TRUE
YGL119W,COQ8,OG0002286,TRUE
YNCG0009C,NA,NA,FALSE
YGL118C,NA,NA,FALSE
YGL117W,ARO5,OG0003831,TRUE
YGL116W,CDC20,OG0003314,TRUE
YGL115W,SNF4,OG0000523,TRUE
YGL114W,NA,OG0003207,TRUE
YGL113W,SLD3,OG0003700,TRUE
YGL112C,TAF6,OG0001052,TRUE
YGL111W,NSA1,OG0002748,TRUE
YGL110C,CUE3,OG0002901,TRUE
YGL108C,NA,OG0004289,TRUE
YGL107C,RMD9,OG0000542,TRUE
YGL106W,MLC1,OG0001868,TRUE
YGL105W,ARC1,OG0001753,TRUE
YGL104C,VPS73,OG0000637,TRUE
YGL103W,RPL28,OG0001927,TRUE
YGL101W,YGK1,OG0000460,TRUE
YGL100W,SEH1,OG0002398,TRUE
YGL099W,LSG1,OG0002868,TRUE
YNCG0010W,SNR82,NA,FALSE
YGL098W,USE1,OG0002885,TRUE
YNCG0011W,NA,NA,FALSE
YGL097W,SRM1,OG0002281,TRUE
YGL096W,TOS8,OG0000462,TRUE
YNCG0012W,SOE1,NA,FALSE
YGL095C,VPS45,OG0003087,TRUE
YGL094C,PAN2,OG0002021,TRUE
YGL093W,SPC105,OG0002813,TRUE
YGL092W,NUP145,OG0002740,TRUE
YGL091C,NBP35,OG0001760,TRUE
YGL090W,LIF1,OG0004904,TRUE
YGL089C,MF(ALPHA)2,OG0001104,TRUE
YGL088W,NA,NA,FALSE
YNCG0013W,SNR10,NA,FALSE
YGL087C,MMS2,OG0003323,TRUE
YGL086W,MAD1,OG0002613,TRUE
YGL085W,LCL3,OG0002515,TRUE
YGL084C,GUP1,OG0001018,TRUE
YGL083W,SCY1,OG0001186,TRUE
YGL082W,NA,OG0000473,TRUE
YGL081W,NA,OG0003469,TRUE
YGL080W,MPC1,OG0003241,TRUE
YGL079W,KXD1,OG0001297,TRUE
YGL078C,DBP3,OG0002275,TRUE
YGL077C,HNM1,OG0000252,TRUE
YGL076C,RPL7A,OG0000809,TRUE
YNCG0014C,SNR39,NA,FALSE
YNCG0015C,SNR39B,NA,FALSE
YGL075C,MPS2,OG0004328,TRUE
YGL073W,HSF1,OG0000054,TRUE
YGL071W,AFT1,OG0000930,TRUE
YGL070C,RPB9,OG0003783,TRUE
YGL068W,MNP1,OG0003363,TRUE
YGL067W,NPY1,OG0001038,TRUE
YGL066W,SGF73,OG0000991,TRUE
YGL065C,ALG2,OG0002777,TRUE
YGL064C,MRH4,OG0002615,TRUE
YGL063W,PUS2,NA,FALSE
YGL062W,PYC1,OG0000546,TRUE
YGL061C,DUO1,OG0004288,TRUE
YGL060W,YBP2,OG0000376,TRUE
YGL059W,PKP2,OG0003831,TRUE
YGL058W,RAD6,OG0001166,TRUE
YGL057C,GEP7,OG0004909,TRUE
YGL056C,SDS23,OG0000684,TRUE
YGL055W,OLE1,OG0001738,TRUE
YGL054C,ERV14,OG0000796,TRUE
YNCG0016C,NA,NA,FALSE
YGL053W,PRM8,OG0003831,TRUE
YGL051W,MST27,OG0003831,TRUE
YNCG0017W,NA,NA,FALSE
YGL050W,TYW3,OG0003699,TRUE
YGL049C,TIF4632,OG0000487,TRUE
YGL048C,RPT6,OG0002840,TRUE
YGL047W,ALG13,OG0002858,TRUE
YNCG0018C,NA,NA,FALSE
YGL045W,RIM8,OG0000842,TRUE
YGL044C,RNA15,OG0002894,TRUE
YGL043W,DST1,OG0002655,TRUE
YGL041C-B,NA,NA,FALSE
YGL041W-A,DPC13,OG0002191,TRUE
YGL040C,HEM2,OG0002389,TRUE
YNCG0019W,SUP54,NA,FALSE
YGL039W,NA,OG0000007,TRUE
YGL038C,OCH1,OG0000200,TRUE
YGL037C,PNC1,OG0001800,TRUE
YGL036W,VIR1,OG0004211,TRUE
YGL035C,MIG1,OG0000131,TRUE
YGL034C,NA,NA,FALSE
YGL033W,HOP2,OG0003831,TRUE
YGL032C,AGA2,OG0004584,TRUE
YGL031C,RPL24A,OG0000988,TRUE
YGL030W,RPL30,OG0001529,TRUE
YGL029W,CGR1,OG0003826,TRUE
YNCG0020C,NA,NA,FALSE
YGL028C,SCW11,OG0000491,TRUE
YGL027C,CWH41,OG0001971,TRUE
YGL026C,TRP5,OG0002338,TRUE
YGL025C,PGD1,OG0004065,TRUE
YGL023C,PIB2,OG0001666,TRUE
YGL022W,STT3,OG0001429,TRUE
YGL021W,ALK1,OG0003831,TRUE
YGL020C,GET1,OG0002680,TRUE
YGL019W,CKB1,OG0002718,TRUE
YGL018C,JAC1,OG0003340,TRUE
YGL017W,ATE1,OG0002369,TRUE
YGL016W,KAP122,OG0002739,TRUE
YGL015C,BIL2,NA,FALSE
YGL014W,PUF4,OG0000196,TRUE
YGL013C,PDR1,OG0000475,TRUE
YGL012W,ERG4,OG0000621,TRUE
YGL011C,SCL1,OG0003435,TRUE
YGL010W,MPO1,OG0003594,TRUE
YGL009C,LEU1,OG0001271,TRUE
YGL008C,PMA1,OG0000587,TRUE
YGL007C-A,NA,NA,FALSE
YGL007W,BRP1,NA,FALSE
YGL006W-A,NA,NA,FALSE
YGL006W,PMC1,OG0002337,TRUE
YGL005C,COG7,OG0001561,TRUE
YGL004C,RPN14,OG0003831,TRUE
YGL003C,CDH1,OG0002756,TRUE
YGL002W,ERP6,OG0000159,TRUE
YGL001C,ERG26,OG0003268,TRUE
YGR001C,EFM5,OG0001700,TRUE
YGR002C,SWC4,OG0002651,TRUE
YGR003W,CUL3,OG0002315,TRUE
YGR004W,PEX31,OG0000677,TRUE
YGR005C,TFG2,OG0001539,TRUE
YGR006W,PRP18,OG0003099,TRUE
YGR007W,ECT1,OG0002041,TRUE
YGR008C,STF2,OG0000712,TRUE
YGR009C,SEC9,OG0002843,TRUE
YGR010W,NMA2,OG0001047,TRUE
YGR012W,MCY1,OG0002552,TRUE
YGR013W,SNU71,OG0000893,TRUE
YGR014W,MSB2,OG0000250,TRUE
YGR015C,EAT1,OG0004294,TRUE
YGR016W,NA,OG0004295,TRUE
YGR016C-A,NA,NA,FALSE
YGR017W,NA,OG0003831,TRUE
YGR018C,NA,NA,FALSE
YGR019W,UGA1,OG0000402,TRUE
YGR020C,VMA7,OG0003717,TRUE
YGR021W,DPC29,OG0002892,TRUE
YGR023W,MTL1,OG0003457,TRUE
YNCG0021W,NA,NA,FALSE
YGR024C,THG1,OG0002138,TRUE
YGR025W,NA,NA,FALSE
YGR026W,NA,OG0002728,TRUE
YGR027C,RPS25A,OG0000843,TRUE
YGR027W-A,NA,OG0000035,TRUE
YGR027W-B,NA,OG0000006,TRUE
YNCG0022W,NA,NA,FALSE
YGR028W,MSP1,OG0001518,TRUE
YGR029W,ERV1,OG0002335,TRUE
YNCG0023C,NA,NA,FALSE
YNCG0024W,SNR46,NA,FALSE
YGR030C,POP6,OG0004392,TRUE
YGR031W,IMO32,OG0000286,TRUE
YGR031C-A,NAG1,NA,FALSE
YGR032W,GSC2,OG0000048,TRUE
YGR033C,TIM21,OG0001229,TRUE
YGR034W,RPL26B,OG0000913,TRUE
YGR035C,NA,NA,FALSE
YGR035W-A,NA,NA,FALSE
YGR036C,CAX4,OG0003275,TRUE
YGR037C,ACB1,OG0001955,TRUE
YGR038W,ORM1,OG0000679,TRUE
YNCG0025C,NA,NA,FALSE
YGR038C-B,NA,OG0000006,TRUE
YGR038C-A,NA,OG0000035,TRUE
YGR039W,NA,NA,FALSE
YGR040W,KSS1,OG0000229,TRUE
YGR041W,BUD9,OG0003450,TRUE
YGR042W,MTE1,OG0003694,TRUE
YGR043C,NQM1,NA,FALSE
YGR044C,RME1,OG0000214,TRUE
YGR045C,NA,NA,FALSE
YGR046W,TAM41,OG0002433,TRUE
YGR047C,TFC4,OG0002350,TRUE
YGR048W,UFD1,OG0001136,TRUE
YGR049W,SCM4,OG0000582,TRUE
YGR050C,NA,NA,FALSE
YGR052W,FMP48,OG0004062,TRUE
YGR053C,MCO32,OG0002942,TRUE
YGR054W,NA,OG0002070,TRUE
YGR055W,MUP1,OG0000709,TRUE
YGR056W,RSC1,OG0000352,TRUE
YGR057C,LST7,OG0002900,TRUE
YGR058W,PEF1,OG0001550,TRUE
YGR059W,SPR3,OG0000226,TRUE
YNCG0026W,SNR48,NA,FALSE
YGR060W,ERG25,OG0002528,TRUE
YGR061C,ADE6,OG0001620,TRUE
YGR062C,COX18,OG0003146,TRUE
YGR063C,SPT4,OG0002903,TRUE
YGR065C,VHT1,OG0000101,TRUE
YGR066C,GID10,OG0000492,TRUE
YGR067C,NA,OG0003075,TRUE
YGR068C,ART5,OG0000103,TRUE
YGR070W,ROM1,OG0000989,TRUE
YGR071C,ENV11,NA,FALSE
YGR072W,UPF3,OG0003831,TRUE
YGR074W,SMD1,OG0000699,TRUE
YGR075C,PRP38,OG0004387,TRUE
YGR076C,MRPL25,OG0002881,TRUE
YGR077C,PEX8,OG0001851,TRUE
YGR078C,PAC10,OG0003429,TRUE
YGR079W,NA,OG0004621,TRUE
YGR080W,TWF1,OG0001861,TRUE
YGR081C,SLX9,OG0001149,TRUE
YGR082W,TOM20,OG0001499,TRUE
YGR083C,GCD2,OG0003247,TRUE
YGR084C,MRP13,OG0004386,TRUE
YGR085C,RPL11B,OG0000951,TRUE
YGR086C,PIL1,OG0000124,TRUE
YNCG0048W,SUT125,NA,FALSE
YGR087C,PDC6,OG0000079,TRUE
YGR088W,CTT1,OG0000242,TRUE
YGR089W,NNF2,OG0001634,TRUE
YNCG0049W,SUT126,NA,FALSE
YNCG0027W,NA,NA,FALSE
YGR090W,UTP22,OG0002020,TRUE
YGR091W,PRP31,OG0002639,TRUE
YGR092W,DBF2,OG0000383,TRUE
YGR093W,DRN1,OG0002936,TRUE
YGR094W,VAS1,OG0002919,TRUE
YGR095C,RRP46,OG0002846,TRUE
YGR096W,TPC1,OG0001565,TRUE
YGR097W,ASK10,OG0003451,TRUE
YGR098C,ESP1,OG0002607,TRUE
YGR099W,TEL2,OG0002980,TRUE
YGR100W,MDR1,OG0003279,TRUE
YGR101W,PCP1,OG0002760,TRUE
YGR102C,GTF1,OG0003831,TRUE
YGR103W,NOP7,NA,FALSE
YGR104C,SRB5,OG0002124,TRUE
YGR105W,VMA21,OG0001236,TRUE
YGR106C,VOA1,OG0003726,TRUE
YNCG0028W,NA,NA,FALSE
YNCG0029C,NA,NA,FALSE
YGR108W,CLB1,OG0000654,TRUE
YGR109C,CLB6,OG0003831,TRUE
YNCG0030C,NA,NA,FALSE
YGR109W-A,NA,OG0001170,TRUE
YGR109W-B,NA,OG0001170,TRUE
YGR110W,CLD1,OG0000316,TRUE
YGR111W,NA,OG0001307,TRUE
YGR112W,SHY1,OG0001514,TRUE
YGR113W,DAM1,OG0002677,TRUE
YGR116W,SPT6,OG0002229,TRUE
YGR117C,NA,OG0002424,TRUE
YGR118W,RPS23A,OG0000731,TRUE
YGR119C,NUP57,OG0003274,TRUE
YGR120C,COG2,OG0001262,TRUE
YNCG0031W,NA,NA,FALSE
YGR121C,MEP1,OG0000073,TRUE
YGR121W-A,NA,NA,FALSE
YGR122W,NA,OG0004360,TRUE
YNCG0032W,NA,NA,FALSE
YGR123C,PPT1,OG0003193,TRUE
YNCG0033W,NA,NA,FALSE
YGR124W,ASN2,OG0000818,TRUE
YGR125W,VSB1,OG0003072,TRUE
YGR126W,NA,OG0004359,TRUE
YGR127W,NA,OG0001810,TRUE
YGR128C,UTP8,OG0000822,TRUE
YGR129W,SYF2,OG0001502,TRUE
YGR130C,NA,OG0004358,TRUE
YGR131W,FHN1,OG0000417,TRUE
YGR132C,PHB1,OG0000771,TRUE
YGR133W,PEX4,OG0000117,TRUE
YGR134W,CAF130,OG0003508,TRUE
YGR135W,PRE9,OG0000834,TRUE
YGR136W,LSB1,OG0000646,TRUE
YGR138C,TPO2,OG0000784,TRUE
YGR140W,CBF2,OG0004357,TRUE
YGR141W,VPS62,OG0000874,TRUE
YGR142W,BTN2,OG0004101,TRUE
YNCG0034W,NA,NA,FALSE
YGR143W,SKN1,OG0000170,TRUE
YNCG0035W,SUF4,NA,FALSE
YGR144W,THI4,OG0003006,TRUE
YGR145W,ENP2,OG0001410,TRUE
YGR146C,ECL1,OG0000983,TRUE
YGR146C-A,NA,NA,FALSE
YGR147C,NAT2,OG0001799,TRUE
YGR148C,RPL24B,OG0000988,TRUE
YGR149W,GPC1,OG0003093,TRUE
YGR150C,CCM1,OG0003053,TRUE
YNCG0036W,NA,NA,FALSE
YGR152C,RSR1,OG0000084,TRUE
YGR153W,NA,NA,FALSE
YGR154C,GTO1,OG0000429,TRUE
YGR155W,CYS4,OG0001221,TRUE
YGR156W,PTI1,OG0003027,TRUE
YGR157W,CHO2,OG0001387,TRUE
YGR158C,MTR3,OG0003103,TRUE
YGR159C,NSR1,OG0002276,TRUE
YGR161C,RTS3,OG0004202,TRUE
YGR161W-C,NA,NA,FALSE
YGR161W-A,NA,OG0000006,TRUE
YGR161W-B,NA,OG0000006,TRUE
YGR161C-D,NA,OG0000006,TRUE
YGR161C-C,NA,OG0000035,TRUE
YNCG0037W,NA,NA,FALSE
YGR162W,TIF4631,OG0000487,TRUE
YGR163W,GTR2,OG0002004,TRUE
YGR164W,NA,NA,FALSE
YNCG0038C,NA,NA,FALSE
YGR165W,MRPS35,OG0002819,TRUE
YGR166W,TRS65,OG0002746,TRUE
YGR167W,CLC1,OG0001002,TRUE
YGR168C,PEX35,OG0004353,TRUE
YGR169C,PUS6,OG0000104,TRUE
YGR169C-A,LSO2,OG0003831,TRUE
YGR170W,PSD2,OG0000203,TRUE
YGR171C,MSM1,OG0002305,TRUE
YGR172C,YIP1,OG0003389,TRUE
YGR173W,RBG2,OG0002397,TRUE
YNCG0039W,NA,NA,FALSE
YGR174C,CBP4,OG0002298,TRUE
YGR174W-A,NA,NA,FALSE
YGR175C,ERG1,OG0002836,TRUE
YGR177C,ATF2,OG0004083,TRUE
YGR178C,PBP1,OG0002934,TRUE
YGR179C,OKP1,OG0004304,TRUE
YGR180C,RNR4,OG0004902,TRUE
YNCG0040C,NA,NA,FALSE
YGR181W,TIM13,OG0003792,TRUE
YGR183C,QCR9,OG0004021,TRUE
YGR184C,UBR1,OG0000175,TRUE
YGR185C,TYS1,OG0003117,TRUE
YGR186W,TFG1,OG0003199,TRUE
YGR187C,HGH1,OG0001852,TRUE
YGR188C,BUB1,OG0000432,TRUE
YNCG0041W,NA,NA,FALSE
YGR189C,CRH1,OG0000306,TRUE
YNCG0042C,NA,NA,FALSE
YGR191W,HIP1,OG0000011,TRUE
YGR192C,TDH3,OG0000281,TRUE
YGR193C,PDX1,OG0002559,TRUE
YGR194C,XKS1,OG0002712,TRUE
YGR195W,SKI6,OG0002701,TRUE
YGR196C,FYV8,OG0004320,TRUE
YGR197C,SNG1,OG0000065,TRUE
YGR198W,YPP1,OG0001272,TRUE
YGR199W,PMT6,OG0000105,TRUE
YGR200C,ELP2,OG0001146,TRUE
YGR201C,NA,OG0000094,TRUE
YGR202C,PCT1,OG0001934,TRUE
YGR203W,YCH1,OG0000288,TRUE
YGR204W,ADE3,OG0000141,TRUE
YGR204C-A,NA,NA,FALSE
YGR205W,TDA10,OG0002261,TRUE
YGR206W,MVB12,OG0004385,TRUE
YGR207C,CIR1,OG0002322,TRUE
YGR208W,SER2,OG0002270,TRUE
YGR209C,TRX2,OG0000173,TRUE
YGR210C,NA,OG0001820,TRUE
YGR211W,ZPR1,OG0002928,TRUE
YGR212W,SLI1,OG0000508,TRUE
YGR213C,RTA1,OG0000477,TRUE
YGR214W,RPS0A,OG0000851,TRUE
YGR215W,RSM27,OG0003270,TRUE
YGR216C,GPI1,OG0002126,TRUE
YGR217W,CCH1,OG0002937,TRUE
YNCG0043C,NA,NA,FALSE
YGR218W,CRM1,OG0000482,TRUE
YGR220C,MRPL9,OG0001833,TRUE
YGR221C,TOS2,OG0003831,TRUE
YNCG0044C,SNR7-L,NA,FALSE
YNCG0045C,SNR7-S,NA,FALSE
YGR222W,PET54,OG0003657,TRUE
YGR223C,HSV2,OG0002406,TRUE
YGR224W,AZR1,OG0000076,TRUE
YGR225W,AMA1,OG0003685,TRUE
YGR227W,DIE2,OG0002604,TRUE
YGR227C-A,OTO1,NA,FALSE
YGR229C,SMI1,OG0000456,TRUE
YGR230W,BNS1,OG0003831,TRUE
YGR231C,PHB2,OG0001189,TRUE
YGR232W,NAS6,OG0003055,TRUE
YGR233C,PHO81,OG0001783,TRUE
YGR234W,YHB1,OG0000642,TRUE
YGR235C,MIC26,OG0000513,TRUE
YGR236C,SPG1,OG0004291,TRUE
YGR237C,NA,OG0003481,TRUE
YGR238C,KEL2,OG0000401,TRUE
YGR239C,PEX21,OG0004292,TRUE
YGR240C,PFK1,OG0000126,TRUE
YGR240C-A,NA,NA,FALSE
YGR241C,YAP1802,OG0000464,TRUE
YGR243W,MPC3,OG0000518,TRUE
YGR244C,LSC2,OG0002569,TRUE
YGR245C,SDA1,OG0002147,TRUE
YGR246C,BRF1,OG0001274,TRUE
YGR247W,CPD1,OG0002047,TRUE
YGR248W,SOL4,OG0000844,TRUE
YGR249W,MGA1,OG0000054,TRUE
YGR250C,RIE1,OG0004601,TRUE
YGR251W,NOP19,OG0003775,TRUE
YGR252W,GCN5,OG0002757,TRUE
YGR253C,PUP2,OG0001775,TRUE
YGR254W,ENO1,OG0000360,TRUE
YGR255C,COQ6,OG0000802,TRUE
YNCG0046W,NA,NA,FALSE
YGR256W,GND2,OG0000567,TRUE
YGR257C,MTM1,OG0001199,TRUE
YGR258C,RAD2,OG0003297,TRUE
YGR260W,TNA1,OG0000044,TRUE
YGR261C,APL6,OG0002483,TRUE
YGR262C,BUD32,OG0001339,TRUE
YGR263C,SAY1,OG0000055,TRUE
YGR264C,MES1,OG0001884,TRUE
YGR266W,NA,OG0002022,TRUE
YGR267C,FOL2,OG0002302,TRUE
YGR268C,HUA1,OG0002506,TRUE
YGR270W,YTA7,OG0001379,TRUE
YGR271W,SLH1,OG0000153,TRUE
YGR271C-A,EFG1,OG0002161,TRUE
YGR273C,NA,OG0000568,TRUE
YGR274C,TAF1,OG0002723,TRUE
YGR275W,RTT102,OG0004296,TRUE
YGR276C,RNH70,OG0001010,TRUE
YGR277C,CAB4,OG0002589,TRUE
YGR278W,CWC22,OG0000880,TRUE
YGR279C,SCW4,OG0000205,TRUE
YGR280C,PXR1,OG0003333,TRUE
YGR281W,YOR1,OG0000394,TRUE
YGR282C,BGL2,OG0002643,TRUE
YGR283C,UPA1,OG0000876,TRUE
YGR284C,ERV29,OG0002583,TRUE
YGR285C,ZUO1,OG0001941,TRUE
YGR286C,BIO2,OG0004016,TRUE
YGR287C,IMA1,OG0000116,TRUE
YGR288W,MAL13,OG0000787,TRUE
YGR289C,MAL11,OG0000269,TRUE
YGR292W,MAL12,OG0000116,TRUE
YGR294W,PAU12,OG0000002,TRUE
YGR295C,COS6,OG0000478,TRUE
YGR296W,YRF1-3,OG0000029,TRUE
YHL050C,NA,OG0000029,TRUE
YHL049C,NA,OG0000029,TRUE
YHL048C-A,NA,NA,FALSE
YHL048W,COS8,OG0000478,TRUE
YHL047C,ARN2,OG0000005,TRUE
YHL046C,PAU13,OG0000002,TRUE
YHL045W,PXP3,OG0003464,TRUE
YHL044W,DFP4,OG0000305,TRUE
YHL043W,ECM34,OG0000478,TRUE
YHL042W,NA,OG0000478,TRUE
YHL041W,NA,NA,FALSE
YHL040C,ARN1,OG0000005,TRUE
YHL039W,EFM1,OG0000293,TRUE
YHL038C,CBP2,OG0004597,TRUE
YHL037C,NA,NA,FALSE
YHL036W,MUP3,OG0003831,TRUE
YHL035C,VMR1,NA,FALSE
YHL034C,SBP1,OG0000156,TRUE
YHL033C,RPL8A,OG0000342,TRUE
YHL032C,GUT1,OG0001835,TRUE
YHL031C,GOS1,OG0002174,TRUE
YHL030W,ECM29,OG0001147,TRUE
YHL029C,OCA5,OG0001371,TRUE
YHL028W,WSC4,OG0003705,TRUE
