gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-YFL008W	NM_001179958.1	33.033536	32.093031	33.049967	31.486933	24.904106	22.844705	21.405586	21.674145	38.979016	38.360168	36.77911	36.451465	37.377996	37.382132	40.421468	37.461615	32.120794	31.393866	25.987207	25.527195	29.793123	29.470643	34.197326	35.162499	30.51899	30.274181	28.836928	30.158579	38.362469	34.735519	33.752109	35.348817	32.759273	30.353874	33.426349	33.259671	26.469505	23.115591	26.06217	25.965181	16.250796	16.588605	24.29771	22.906883
gene-YFL009W	NM_001179957.1	36.694541	36.699573	35.404857	36.803946	51.42263	55.538399	44.596543	47.524355	43.071135	42.340737	44.138382	48.456164	44.508221	43.857655	44.553689	43.766937	39.30131	41.072356	38.657065	39.57052	40.990211	39.480269	45.610748	43.765544	38.403866	38.697659	37.632812	41.686813	37.387909	40.424575	42.707832	38.842993	38.463972	37.298898	39.841084	41.893469	32.841039	36.385749	35.824994	34.309291	35.44615	32.626429	35.709635	32.966342
gene-YFL010C	NM_001179956.1	210.605053	203.192151	199.709979	194.557093	338.957075	340.598352	331.645742	341.724352	337.153781	333.292414	334.379618	333.778106	269.384408	253.715951	279.929076	264.750882	267.180943	255.658006	269.702026	275.494955	409.442416	386.476225	417.322571	369.619317	473.936052	470.225087	456.631434	462.227114	447.887559	442.456558	453.19699	461.014578	408.657114	413.430316	414.942741	440.285304	345.361892	322.801803	364.753063	368.0691	253.060453	252.813547	314.247664	299.46803
gene-YFL010W-A	NM_001180024.1	224.14555	227.368105	236.253567	223.851645	386.040457	418.223958	393.002768	383.9136	392.546087	400.396285	428.415085	407.901746	288.656394	324.141047	281.601714	261.697497	336.668631	322.677025	328.176203	340.838368	467.107299	464.357763	459.838612	478.507545	549.086519	565.144942	506.213747	549.072549	518.300104	502.157369	573.937334	552.345317	509.036138	495.679858	547.386707	520.799588	356.510606	368.76856	463.88011	419.603397	286.962069	303.976473	341.195321	336.586746
gene-YFL011W	NM_001179955.1	0.215916	0	0.464541	0.156812	0.834531	0.915088	1.667406	1.105452	0.32704	0.3307	0.502124	0.803415	0.065734	0.066795	0.213552	0.287011	0.166215	0.672872	0.139102	0.140485	0.849937	1.016437	0.786349	0.868297	0.939675	1.177344	1.074227	1.40217	1.885949	1.221965	1.494202	1.222536	1.393911	2.752345	1.239466	1.256666	2.850002	4.303966	3.168013	3.068564	6.572521	6.328174	3.564178	3.212652
gene-YFL012W	NM_001179954.1	0	2.114383	0	0.448184	0.404322	2.034015	1.469956	1.480691	1.492938	1.500215	1.228881	1.245208	2.673309	3.08958	1.209483	1.215545	1.611192	0.325099	2.374311	2.790906	2.211605	1.342634	2.948953	1.694276	2.060178	2.504414	3.539855	1.787304	4.428	3.501166	1.218011	3.259633	3.158982	4.380364	3.559066	4.935943	3.061806	5.283882	4.368517	8.016057	1.837956	5.610969	4.033344	4.056991
gene-YFL013C	NM_001179953.1	35.572664	37.953469	35.689021	34.397477	35.369695	39.053196	36.622477	34.118347	41.286744	42.933904	40.701985	43.810026	36.560666	37.830337	38.012333	39.866323	38.624895	40.776707	30.680777	31.421799	40.58424	41.728679	44.050372	44.220347	45.567387	47.195769	43.45894	47.242961	51.853463	50.460756	49.054112	52.086428	48.343207	46.420201	52.328351	53.674192	57.901793	52.41917	52.783964	57.466048	52.247762	51.668262	51.012568	50.766154
gene-YFL014W	NM_001179952.1	488.31863	462.231165	418.442314	463.24449	17413.388766	18534.323593	16557.080222	17180.893901	15199.439782	15578.222314	15093.572504	15462.475143	5376.287654	5459.424222	4473.022903	4990.060741	4591.856305	4730.920309	8737.175638	8677.471544	15830.43613	16091.6638	12106.582838	12403.517622	23314.657977	22426.716849	25313.063665	25766.432805	23858.534495	24187.119623	27070.425217	27111.790432	26627.521506	26771.675352	20576.146495	20959.846021	33016.477355	32917.148133	27506.819381	26085.205992	46549.749203	42826.269779	23506.049646	25182.489261
gene-YFL015C	NM_001348832.1	0.35219	1.070666	0.373894	0.378736	1.366506	6.87478	4.351975	4.072399	1.894933	0.635036	2.775328	1.406498	0.967287	3.261776	1.708419	2.747234	0	0.823111	2.008616	1.349111	1.870615	2.271003	2.130458	4.642944	2.092777	1.4137	2.617944	4.910989	3.744707	2.114385	1.030759	2.07052	2.340254	1.349191	1.127617	1.897041	2.593918	0.75002	1.683257	5.097584	2.169429	3.785757	3.403767	3.42515
gene-YFL016C	NM_001179950.1	73.456183	63.671745	71.396789	65.030497	224.750482	226.235841	195.352228	193.142249	132.24141	135.093165	129.136458	128.085597	99.294557	101.748546	87.130463	86.581803	111.861509	109.073558	107.790696	109.307433	150.649084	149.273895	137.484946	137.657146	166.720051	169.307133	165.639806	166.710343	161.303651	161.936746	171.371769	180.716841	179.267113	177.69114	162.773876	158.448811	202.631368	196.714086	183.488363	185.516797	204.148618	211.034086	172.274419	168.622004
gene-YFL017C	NM_001179949.1	131.476765	129.108785	146.193108	140.938809	174.569638	161.197436	152.572768	145.180344	133.424721	127.771179	129.397327	116.361053	160.045832	165.993305	171.192895	167.735526	163.000902	154.954203	147.069302	143.898861	143.91358	147.981762	139.344872	152.928465	167.12679	154.464484	158.436656	155.259429	141.250509	158.236169	159.939342	158.066596	166.159403	151.656961	175.860994	150.333589	144.433736	141.418055	150.274874	151.327382	110.519736	107.171665	111.35104	108.044532
gene-YFL017W-A	NM_001180864.1	85.209583	79.062687	95.025726	80.506224	111.056868	116.305792	93.471447	146.073617	101.953918	102.659093	69.212831	114.698456	91.295453	87.253578	89.403762	108.01123	104.144692	106.219737	134.02388	128.03008	105.249278	135.236459	97.62604	78.953885	122.210723	131.208335	116.223471	117.56329	104.574599	124.22506	141.81091	135.499061	171.677039	150.518342	148.520621	122.452279	150.123661	142.89482	197.678395	152.015367	164.86808	145.978696	160.433471	135.534987
gene-YFL018C	NM_001179948.1	215.72025	200.267384	210.507277	200.925905	396.764123	391.911555	396.770652	411.167773	270.276417	280.282699	285.469123	277.342823	242.8245	242.181341	242.817859	240.757643	286.20863	273.268575	297.226441	294.556493	388.695435	392.798825	377.349334	378.497464	453.808921	448.115192	451.846661	462.355565	450.287284	439.382276	460.920807	467.738533	447.661337	453.548615	437.372154	452.341217	409.025639	415.561669	435.615152	429.641359	345.860019	364.788425	339.857712	331.565132
gene-YFL019C	NM_001348831.1	1.264694	1.282355	4.020537	0	1.220966	4.915637	4.433005	5.577385	0.562946	3.957863	0.615025	0	1.733577	1.167853	1.209116	2.431921	0.978004	0.493708	0	1.808268	5.344578	1.353275	4.479409	1.929337	4.967465	5.032529	8.031306	4.730814	6.685541	6.044475	9.792312	9.207312	10.719912	12.614139	6.073316	6.795956	9.857083	10.629654	9.548324	13.855921	5.0481	7.980958	8.177406	13.699403
gene-YFL020C	NM_001179946.1	2.341957	2.374896	0.620252	0.628903	7.356137	6.262169	8.728285	7.238774	4.172077	5.763218	2.282189	2.89099	2.677001	3.787125	3.366264	6.203715	2.262927	1.827555	4.431085	2.232374	7.426789	4.387268	6.516962	6.549656	9.205553	9.32516	11.775285	13.143425	17.207597	13.998626	9.073279	10.80662	14.344547	11.127637	19.358054	8.809511	20.110683	12.93762	14.939893	17.312447	16.589672	18.446975	11.346476	14.574234
gene-YFL021W	NM_001179945.1	42.103167	38.727061	39.168286	41.869093	78.069049	80.225376	76.542024	71.343574	45.392642	47.251976	53.508054	54.633442	39.878711	42.683533	42.778252	42.186218	70.221461	66.756111	69.53828	64.608047	90.631733	85.117177	93.644314	93.440557	111.894126	113.973024	110.50968	117.145526	128.64129	124.085184	117.223022	115.503436	139.960848	136.751027	135.087246	134.484231	152.536253	160.529718	166.704738	159.246727	175.835991	174.409905	219.160246	217.033772
gene-YFL022C	NM_001179944.2	231.136328	232.248437	205.436784	217.861303	152.614466	152.046398	162.017241	160.250833	214.646692	214.031651	230.854815	237.1887	202.311692	209.946199	218.167408	207.836195	183.49151	186.420797	181.626266	188.967568	150.219019	152.778986	181.983533	178.361711	138.295461	136.156712	133.442272	135.365863	152.738579	151.1919	143.403975	143.0131	133.317956	140.016353	146.441408	138.705852	122.322368	122.528879	132.337736	127.311637	129.50069	127.338359	150.069207	153.807271
gene-YFL023W	NM_001179943.1	24.585733	25.972122	24.038659	26.509354	9.633398	10.312137	11.51143	10.224987	34.247438	36.089106	36.365664	35.989147	33.065936	30.809531	34.527003	36.420253	19.828569	17.791693	15.836367	15.904148	12.549255	11.208396	13.456827	12.72786	7.463997	8.91008	7.915388	6.504286	13.017569	15.322797	13.336429	12.968285	13.490125	12.639907	14.668833	13.58788	22.448847	23.023789	23.127624	26.180502	32.91709	31.101912	26.322251	26.377047
gene-YFL024C	NM_001179942.1	28.564516	27.07831	26.161769	26.738947	27.36404	26.131058	24.874228	24.953613	28.497636	27.716079	29.442389	27.292939	25.543929	26.222949	27.372022	27.598857	24.61478	25.132822	20.98101	23.618368	21.110685	22.882358	27.564033	25.794007	25.644432	24.368258	26.953971	26.55121	28.99987	28.877048	28.898253	26.072945	29.074456	25.556462	28.203188	28.509174	29.073781	33.57837	29.243617	29.075567	35.045622	33.479703	32.26565	33.679823
gene-YFL025C	NM_001179941.1	16.013899	16.121507	14.480332	15.094581	14.802005	13.03468	12.465758	13.462579	17.027815	17.036171	16.983607	17.123333	17.62706	16.595891	17.906062	17.12616	14.029561	13.899871	12.424886	12.692821	13.287416	13.914462	14.733454	14.856045	13.912689	12.558992	12.035485	14.441485	14.437141	15.747862	13.977438	12.88574	16.594842	15.263249	14.82576	15.747119	12.372258	12.38317	13.499206	13.835479	12.485839	12.86193	16.282923	14.80033
gene-YFL026W	NM_001179940.2	5.58901	3.936182	4.376492	3.298307	5.861637	6.114694	5.903811	4.786218	5.417116	5.474564	5.942879	5.280222	5.798595	4.746457	6.828017	4.618442	4.814681	4.870917	4.112974	5.168208	6.096579	5.346377	6.313095	5.528233	5.70196	5.608243	6.96685	5.32754	6.878352	5.165495	9.074671	6.425419	7.600346	7.507643	8.761712	7.537162	9.517207	6.682811	8.785216	10.213249	9.567018	10.281366	10.908954	8.965753
gene-YFL027C	NM_001179939.1	14.111534	14.870556	17.156575	14.143966	22.937392	25.799441	23.069648	22.37323	21.413503	23.636734	22.208541	18.623972	16.844754	17.411015	16.801677	18.052415	21.852731	18.302696	16.72668	17.282791	19.275403	24.664233	20.876002	18.868069	19.559822	24.414252	23.505122	21.255689	17.950011	24.204791	21.01313	22.658444	21.648586	18.775655	19.670861	20.990183	23.329233	25.787803	24.06016	22.399335	25.135445	29.347558	25.461123	26.878726
gene-YFL028C	NM_001179938.1	65.731433	66.45458	66.897544	65.559955	81.257065	74.005974	79.794217	81.295984	74.096871	71.078979	69.317173	63.085193	60.956493	57.643606	57.892956	59.983658	65.997322	63.193127	69.280318	64.793079	75.662308	77.054736	71.372996	79.129224	64.815323	64.277932	67.368727	66.250895	60.936619	69.144189	62.132393	62.182898	60.699049	56.387814	59.369392	62.462261	53.618626	49.347958	55.378356	58.186517	57.198845	54.602968	56.318527	50.949854
gene-YFL029C	NM_001179937.1	28.758447	32.39635	28.406226	29.888359	64.062111	60.173764	52.396131	56.064224	45.089032	43.130612	52.785997	49.872892	39.474875	38.372371	38.182288	33.572432	38.128735	43.381967	41.840836	41.46055	60.296994	53.057247	52.148159	57.03955	63.04284	66.802266	64.223647	69.720157	58.749481	63.820623	67.378645	68.357267	64.913172	63.220649	66.618938	61.999064	69.598036	62.700002	59.626629	59.172233	58.165946	58.670277	53.62802	57.672482
gene-YFL030W	NM_001179936.1	8.784019	9.781399	10.245764	10.847695	49.821161	52.499685	44.681576	50.444643	29.902802	24.644505	26.659521	22.732022	16.846395	20.223049	21.928645	18.644648	21.968421	22.051129	22.056807	24.063011	45.457888	42.466662	37.786658	40.064746	68.276114	65.798772	60.906442	65.533818	70.970699	64.096422	77.919287	78.56109	88.381298	92.511022	91.745342	82.441202	142.218403	139.204699	130.375816	131.96021	161.058859	157.364069	131.281703	129.477911
gene-YFL031W	NM_001179935.1	407.079718	400.436726	364.628621	352.271685	278.257153	273.960495	306.309499	290.794709	304.095249	302.831396	304.477693	293.180953	301.948588	303.500008	401.213908	393.597805	386.673712	363.161089	343.576509	329.431156	363.071208	354.235738	400.53533	403.184663	366.173754	362.92308	359.924833	361.292117	373.686419	351.61618	430.360477	422.575789	402.05132	389.433086	448.517673	423.911388	432.098953	429.426214	467.07901	479.646074	347.42155	346.306483	421.953555	406.933415
gene-YFL033C	NM_001179933.1	10.198173	10.746394	9.669857	9.350084	15.540936	16.644127	14.739695	15.699016	10.639608	11.071639	12.043226	12.151814	11.855837	11.159541	10.848445	10.537288	10.69777	10.89341	10.459374	9.43814	12.842092	14.23003	15.244607	14.741817	16.074333	16.216824	18.08702	17.287003	17.884273	18.266043	17.885764	16.90716	19.595004	19.819579	19.963863	19.087607	24.784499	25.38231	22.48729	21.409278	25.932266	27.882349	25.30071	24.948264
gene-YFL034C-A	NM_001184310.1	209.605141	198.897517	195.379403	207.537925	151.083746	149.15349	127.843711	127.71266	235.722372	242.5791	245.905906	226.075456	210.947643	217.489189	210.391489	212.054258	162.478159	135.695961	159.519056	161.847092	91.597064	87.745365	87.090309	102.412802	59.836098	60.030718	40.283869	53.825456	51.622791	45.495535	35.726037	35.832478	24.8271	20.029747	18.109148	31.462539	23.157756	15.401928	22.133175	23.455573	65.840262	70.625561	61.775261	61.465246
gene-YFL034C-B	NM_001179931.1	32.929458	36.54858	34.590131	38.942615	50.56593	50.143548	42.765626	43.551179	44.689184	47.096221	50.472003	52.253131	42.729001	38.390557	41.922325	43.606956	43.271372	38.48049	40.375595	32.231671	41.780925	36.668761	48.697616	44.90759	36.542661	36.172671	34.74202	35.879353	39.687907	40.951893	35.361753	37.520524	34.846156	34.776599	41.227846	41.56291	20.872644	25.742458	24.968758	29.276562	23.142969	25.722258	34.907537	29.961391
gene-YFL034W	NM_001179932.2	22.199123	21.006319	19.341548	20.156151	28.307662	29.652432	27.051597	25.527886	21.837041	24.755011	23.969089	23.622792	22.047823	23.948153	21.269905	22.238257	23.799867	22.339751	19.649342	19.04681	26.113497	24.637606	26.375808	25.555787	27.954326	25.847964	24.260432	25.393268	24.221953	26.16731	25.682041	27.701978	26.850518	26.161161	26.10358	23.300946	29.171695	27.145558	30.068	25.612162	25.472857	26.236963	24.573863	24.90876
gene-YFL036W	NM_001179930.1	16.797266	17.603105	16.758688	18.270755	34.226726	32.446065	30.128054	29.974133	17.866111	17.296328	15.935897	17.172067	16.828824	17.978563	14.637245	15.158878	18.126497	17.284871	15.598143	13.857184	18.402871	18.810258	19.085923	16.82028	18.706413	19.967465	19.90868	20.701951	14.151871	16.1283	18.142341	16.236655	17.05214	17.85119	17.112257	15.788085	16.010062	17.283296	16.326545	16.243236	17.137218	16.77546	15.498938	15.213855
gene-YFL037W	NM_001179929.1	347.405061	352.933733	330.862696	329.676335	308.181154	307.127772	293.77192	282.00209	301.275965	284.88387	299.576803	287.264583	383.390554	352.351029	384.971907	375.36619	346.506369	342.806065	299.367499	296.181496	370.687325	363.283929	376.491289	386.139631	360.733819	376.661834	352.450946	364.855632	350.499524	341.179526	329.345794	338.446096	309.692221	316.18552	327.062819	327.254937	142.263205	136.993296	152.15559	151.999208	63.352705	62.572724	107.814243	105.915619
gene-YFL038C	NM_001179928.1	534.69695	529.465335	572.849753	552.880583	843.850855	821.039952	850.284304	843.279079	665.397074	679.470545	692.667889	698.745601	601.808978	594.298101	594.421606	578.835191	688.308177	685.340253	688.202271	696.070238	906.832986	871.447905	831.204693	844.795147	1021.119251	980.733391	989.545036	973.284711	969.546102	985.442734	1010.356313	993.358103	925.870817	950.014359	977.340378	985.666416	821.686459	868.33167	853.780787	904.183128	764.401988	781.785978	864.817164	852.064731
gene-YFL039C	NM_001179927.1	1746.49233	1740.701863	1636.988998	1630.423795	2119.318733	2150.378873	2089.69761	2127.81998	2132.489944	2155.075467	2180.608415	2134.26681	1745.410097	1729.998288	1790.848265	1765.815561	1924.14114	1913.276428	1869.954711	1814.821823	2316.035645	2318.812038	2437.28998	2421.591295	2419.315938	2415.788216	2416.424229	2429.706464	2513.161689	2533.761179	2461.224647	2472.832976	2438.813683	2428.922558	2589.207899	2555.688129	1914.733644	1891.862423	2019.556083	2032.493959	1700.334573	1756.261015	1753.496166	1713.239363
gene-YFL040W	NM_001179926.1	2.259451	1.772844	2.508873	1.984929	6.831583	8.768032	6.364403	5.59711	4.636457	4.889154	5.01213	4.511611	3.936968	5.20842	4.541208	4.722758	3.703194	5.167377	4.296192	3.912107	6.885523	7.99687	5.50224	6.888214	8.656318	8.270958	7.381855	8.361784	7.379289	8.396881	7.709905	8.301673	10.374552	10.50237	7.923195	7.555987	10.686089	9.905187	10.909757	9.104852	11.775971	12.032158	10.12124	11.267631
gene-YFL041W	NM_001179925.1	40.620701	40.224684	36.300242	35.000394	47.580437	49.995219	46.671753	46.437082	45.011351	45.69785	45.702314	43.20099	42.199408	41.045264	38.668325	38.42458	35.328978	36.002356	33.334697	36.641822	40.623873	37.666063	41.307846	43.321095	41.314855	39.907443	43.77424	44.248685	46.101886	42.573236	47.855121	47.573804	46.7096	47.122782	48.217467	47.743026	52.345071	55.825179	59.165463	58.505087	55.571499	60.580591	57.779485	62.705976
gene-YFL041W-A	NM_001184549.1	2.34564	4.767916	5.125392	2.603507	8.949627	4.526523	0	10.389159	4.19368	8.455983	4.517927	0	4.187741	6.373494	0	0	0	5.703154	11.482884	4.63405	12.741185	5.160687	4.709508	2.381492	9.422335	21.525985	15.238788	15.448504	8.50539	11.561889	27.917807	11.714011	11.237346	6.805488	15.556723	5.240838	26.702139	19.678818	13.515089	22.814116	23.910929	19.93783	13.114555	13.231188
gene-YFL042C	NM_001179924.1	16.411639	16.575664	17.424648	16.592999	51.120507	48.043097	47.691876	49.866046	30.421868	30.774213	30.694004	30.916295	26.445707	25.036912	23.053878	23.015965	30.593883	31.368184	28.675931	31.795027	56.130129	52.531961	49.419191	53.46648	69.973827	68.584432	68.604855	68.689115	72.403979	78.345688	69.101245	74.813941	76.418502	78.293023	67.821194	73.868376	81.938713	83.763818	83.098495	79.463681	78.778038	75.825643	64.995238	62.723337
gene-YFL044C	NM_001179923.1	30.957547	32.119816	32.693633	31.030812	76.072035	65.596196	64.322984	68.145526	70.990416	63.836121	66.219295	60.024218	31.539078	37.051952	30.738968	36.064607	49.991322	51.221618	51.587746	51.492384	76.851781	80.149529	75.767742	76.681582	98.980001	105.83674	102.39209	109.182386	105.305752	100.025394	101.083927	109.265771	98.634537	97.45161	104.447989	95.972229	100.525512	88.112615	92.252859	91.207322	96.738773	100.305539	105.908562	93.333318
gene-YFL045C	NM_001179922.1	676.674041	668.517144	664.177201	625.709522	378.636388	386.773417	405.88543	411.888822	465.021399	477.632413	463.943094	479.299124	784.718725	773.63438	796.437329	775.764034	691.27938	696.178734	708.570584	693.468598	674.623615	646.393659	698.465955	715.080301	601.785245	613.158656	594.056905	597.156695	615.323521	614.142911	597.474183	617.64616	599.279403	610.16899	674.662329	679.993146	363.027714	360.257265	399.204443	402.920152	249.310772	236.079172	395.891182	370.163409
gene-YFL046W	NM_001179921.1	39.381737	41.149658	50.901825	43.31481	62.797417	65.690693	62.782408	65.379473	57.870339	50.236819	51.408761	55.144154	50.696972	53.375126	50.733645	53.44301	51.474835	52.345455	48.680165	54.302706	57.477434	63.99156	65.228228	60.250675	69.118563	65.12621	61.280631	71.511083	60.972922	60.214376	70.95712	72.107358	56.449963	62.4668	61.09916	60.423495	60.480243	58.61305	56.206842	49.618658	57.983538	53.353582	53.420755	55.960634
